"Date of Download: 2024-02-27_17:32:04"
"Search Parameters: Data Level:all  Trait List:  Trial List:1375,1367,1425,1353,1428,1356,1426,1352,1355,1430,1354,1376,1368,1424  Accession List:  Plot List:  Plant List:  Location List:46,37,45,22,25,38,26,44  Year List:2022,2023  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Canopy Reflectance - Blue - reflectance ratio|CO_321:0501191","Canopy Reflectance - Green - reflectance ratio|CO_321:0501192","Canopy Reflectance - NIR - reflectance ratio|CO_321:0501193","Canopy Reflectance - Red - reflectance ratio|CO_321:0501190","Canopy Reflectance - Red Edge - reflectance ratio|CO_321:0501189","Grain moisture content - %|CO_321:0001198","Grain test weight - g/l|CO_321:0001210","Grain yield - kg/ha|CO_321:0001218","Heading time - Julian date (JD)|CO_321:0001233","Lodging incidence - 0-9 percentage scale|CO_321:0001282","Maturity time - spike estimation - Julian date (JD)|CO_321:0501101","Plant height - cm|CO_321:0001301","Powdery midlew plant response - 0-10 response scale|CO_321:0501026","notes"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","301117","IL2021-15245","21-15245","plot","305197","YT_Urb_22-439","2","2","439","31","13","test","","562,2022-06-09 00:00:00-0000","1144,2022-06-09 00:00:00-0000","7953,2022-06-09 00:00:00-0000","644,2022-06-09 00:00:00-0000","2470,2022-06-09 00:00:00-0000","11.2","822.53","7386.57","135","","","101.6",""," (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","300674","IL2021-7568","21-7568","plot","305673","YT_Urb_22-44","2","2","44","25","2","test","","779,2022-06-09 00:00:00-0000","1893,2022-06-09 00:00:00-0000","9475,2022-06-09 00:00:00-0000","1000,2022-06-09 00:00:00-0000","3806,2022-06-09 00:00:00-0000","11.1","789.04","7083.85","134","","","101.6","","Ve (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","300389","IL2021-9345","21-9345","plot","305454","YT_Urb_22-440","2","2","440","32","13","test","","588,2022-06-09 00:00:00-0000","1298,2022-06-09 00:00:00-0000","8358.5,2022-06-09 00:00:00-0000","780,2022-06-09 00:00:00-0000","2789,2022-06-09 00:00:00-0000","11.3","792.08","6408.45","134","","","96.52",""," (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","239394","19-13447","","plot","305306","YT_Urb_22-441","2","2","441","33","13","test","","558,2022-06-09 00:00:00-0000","1282,2022-06-09 00:00:00-0000","9557,2022-06-09 00:00:00-0000","710,2022-06-09 00:00:00-0000","2872,2022-06-09 00:00:00-0000","11.4","809.31","7044.45","135","","","101.6",""," (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","301234","IL2021-26813","21-26813","plot","305333","YT_Urb_22-442","2","2","442","34","13","test","","540,2022-06-09 00:00:00-0000","1348,2022-06-09 00:00:00-0000","11073,2022-06-09 00:00:00-0000","573,2022-06-09 00:00:00-0000","3123,2022-06-09 00:00:00-0000","11.3","775.76","7176.53","135","","","96.52","","Sea of heads, late (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","240803","US16-IL-061-032","","plot","305083","YT_Urb_22-443","2","2","443","34","14","test","","630,2022-06-09 00:00:00-0000","1475,2022-06-09 00:00:00-0000","10808,2022-06-09 00:00:00-0000","664.5,2022-06-09 00:00:00-0000","3417,2022-06-09 00:00:00-0000","11.4","791.71","6346.98","134","","","101.6",""," (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","271727","2020-1847","IL2020-1847","plot","305339","YT_Urb_22-444","2","2","444","33","14","test","","460,2022-06-09 00:00:00-0000","1155,2022-06-09 00:00:00-0000","9154,2022-06-09 00:00:00-0000","464,2022-06-09 00:00:00-0000","2742,2022-06-09 00:00:00-0000","11.6","785.95","5976.97","134","","","101.6",""," (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","292419","IL16LCSDH-10-T-2665-75","","plot","305352","YT_Urb_22-445","2","2","445","32","14","test","","502,2022-06-09 00:00:00-0000","972,2022-06-09 00:00:00-0000","7541,2022-06-09 00:00:00-0000","610,2022-06-09 00:00:00-0000","2184,2022-06-09 00:00:00-0000","11.4","811.82","5254.27","135","","","106.68","","Tall, see down row (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","292474","IL16LCSDH-10-T-2665-22","","plot","305251","YT_Urb_22-446","2","2","446","31","14","test","","463,2022-06-09 00:00:00-0000","976,2022-06-09 00:00:00-0000","6749,2022-06-09 00:00:00-0000","607,2022-06-09 00:00:00-0000","2096,2022-06-09 00:00:00-0000","11.1","785.28","7068.3","136","","","91.44","","Npt, short, late (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","300925","IL2021-40301","21-40301","plot","305600","YT_Urb_22-447","2","2","447","30","14","test","","509,2022-06-09 00:00:00-0000","1183,2022-06-09 00:00:00-0000","7885,2022-06-09 00:00:00-0000","643,2022-06-09 00:00:00-0000","2590,2022-06-09 00:00:00-0000","10.9","806.02","6538.66","135","","","96.52",""," (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","240391","19-9608","","plot","305722","YT_Urb_22-448","2","2","448","29","14","test","","418,2022-06-09 00:00:00-0000","1009,2022-06-09 00:00:00-0000","7647,2022-06-09 00:00:00-0000","518,2022-06-09 00:00:00-0000","2324,2022-06-09 00:00:00-0000","11","796.91","6928.34","134","","","101.6",""," (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","239414","19-13748","","plot","305689","YT_Urb_22-449","2","2","449","28","14","test","","541,2022-06-09 00:00:00-0000","1225,2022-06-09 00:00:00-0000","9018,2022-06-09 00:00:00-0000","620,2022-06-09 00:00:00-0000","2777,2022-06-09 00:00:00-0000","10.9","807.27","6047.68","134","","","106.68",""," (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","299966","IL2021-46641","21-46641","plot","305250","YT_Urb_22-45","2","2","45","24","2","test","","505,2022-06-09 00:00:00-0000","1201.5,2022-06-09 00:00:00-0000","8415,2022-06-09 00:00:00-0000","685,2022-06-09 00:00:00-0000","2655,2022-06-09 00:00:00-0000","11.3","764.46","7269.63","135","","","96.52",""," (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","299514","IL2021-46909","21-46909","plot","306365","YT_Urb_22-450","2","2","450","27","14","test","","541,2022-06-09 00:00:00-0000","1305,2022-06-09 00:00:00-0000","8956,2022-06-09 00:00:00-0000","659,2022-06-09 00:00:00-0000","2836,2022-06-09 00:00:00-0000","10.9","802.27","6920.54","135","","","101.6","","Leaning (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","271574","2020-16641","IL2020-16641","plot","305377","YT_Urb_22-451","2","2","451","26","14","test","","596,2022-06-09 00:00:00-0000","1415,2022-06-09 00:00:00-0000","9830,2022-06-09 00:00:00-0000","712,2022-06-09 00:00:00-0000","3198,2022-06-09 00:00:00-0000","11","783.15","6718.16","133","","","106.68","","Leaning (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","299526","IL2021-41207","21-41207","plot","305047","YT_Urb_22-452","2","2","452","25","14","test","","509,2022-06-09 00:00:00-0000","1158,2022-06-09 00:00:00-0000","9846,2022-06-09 00:00:00-0000","517,2022-06-09 00:00:00-0000","2703,2022-06-09 00:00:00-0000","11.1","821.61","6508.43","135","","","111.76","","Tall (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","239897","19-23833","","plot","306443","YT_Urb_22-453","2","2","453","24","14","test","","664,2022-06-09 00:00:00-0000","1591,2022-06-09 00:00:00-0000","10008,2022-06-09 00:00:00-0000","814,2022-06-09 00:00:00-0000","3451,2022-06-09 00:00:00-0000","11.2","804.98","7169.09","135","","","101.6","","Lodging  (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","239796","19-21821","","plot","305509","YT_Urb_22-454","2","2","454","23","14","test","","651,2022-06-09 00:00:00-0000","1556,2022-06-09 00:00:00-0000","9398,2022-06-09 00:00:00-0000","848,2022-06-09 00:00:00-0000","3284,2022-06-09 00:00:00-0000","11","808.17","7348.71","134","","","101.6","","Lodging (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","300408","IL2021-19708","21-19708","plot","305398","YT_Urb_22-455","2","2","455","22","14","test","","557,2022-06-09 00:00:00-0000","1199,2022-06-09 00:00:00-0000","9466.5,2022-06-09 00:00:00-0000","653,2022-06-09 00:00:00-0000","2730,2022-06-09 00:00:00-0000","11.1","782.78","7270.47","135","","","91.44","","Npt, late, green leaves (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","299743","IL2021-6525","21-6525","plot","305993","YT_Urb_22-456","2","2","456","21","14","test","","638,2022-06-09 00:00:00-0000","1485,2022-06-09 00:00:00-0000","9150,2022-06-09 00:00:00-0000","814,2022-06-09 00:00:00-0000","3198,2022-06-09 00:00:00-0000","11","785.65","6889.42","133","","","111.76","","Tall, lodging  (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","272291","2020-7719","IL2020-7719","plot","305902","YT_Urb_22-457","2","2","457","20","14","test","","560,2022-06-09 00:00:00-0000","1290,2022-06-09 00:00:00-0000","9317,2022-06-09 00:00:00-0000","707,2022-06-09 00:00:00-0000","2878,2022-06-09 00:00:00-0000","11.1","781.53","7356.01","135","","","106.68","","Leaning  (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","84968","07-19334","IL07-19334","plot","306475","YT_Urb_22-458","2","2","458","19","14","check","","552,2022-06-09 00:00:00-0000","1243,2022-06-09 00:00:00-0000","9547,2022-06-09 00:00:00-0000","659,2022-06-09 00:00:00-0000","2846,2022-06-09 00:00:00-0000","11.4","777.89","7083.19","136","","","101.6","","Sea of heads (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","301089","IL2021-18738","21-18738","plot","305097","YT_Urb_22-459","2","2","459","18","14","test","","529,2022-06-09 00:00:00-0000","1201.5,2022-06-09 00:00:00-0000","9806,2022-06-09 00:00:00-0000","647,2022-06-09 00:00:00-0000","2893,2022-06-09 00:00:00-0000","11.4","790.46","6401.22","135","","","106.68","","Tall (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","240627","18-5837","","plot","305299","YT_Urb_22-46","2","2","46","23","2","test","","534,2022-06-09 00:00:00-0000","1270,2022-06-09 00:00:00-0000","8256,2022-06-09 00:00:00-0000","749,2022-06-09 00:00:00-0000","2763,2022-06-09 00:00:00-0000","10.9","811.01","6943.92","134","","","101.6",""," (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","239779","19-21652","","plot","306075","YT_Urb_22-460","1","1","460","17","14","test","","612,2022-06-09 00:00:00-0000","1391,2022-06-09 00:00:00-0000","9308,2022-06-09 00:00:00-0000","768,2022-06-09 00:00:00-0000","3132,2022-06-09 00:00:00-0000","11.4","755.27","6966.95","135","","","106.68","","Tall (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","271378","2020-15010","IL2020-15010","plot","305434","YT_Urb_22-461","1","1","461","16","14","test","","489,2022-06-09 00:00:00-0000","1125,2022-06-09 00:00:00-0000","9073,2022-06-09 00:00:00-0000","597,2022-06-09 00:00:00-0000","2608,2022-06-09 00:00:00-0000","11","798.16","6258.86","135","","","101.6",""," (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","300147","IL2021-36658","21-36658","plot","305564","YT_Urb_22-462","1","1","462","15","14","test","","803,2022-06-09 00:00:00-0000","1736,2022-06-09 00:00:00-0000","10468,2022-06-09 00:00:00-0000","1026,2022-06-09 00:00:00-0000","3586,2022-06-09 00:00:00-0000","11.2","804.98","6967.14","132","","","101.6","","Leaning, sea of heads (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","299496","IL2021-43970","21-43970","plot","306226","YT_Urb_22-463","1","1","463","14","14","test","","876,2022-06-09 00:00:00-0000","1899,2022-06-09 00:00:00-0000","11456,2022-06-09 00:00:00-0000","1065,2022-06-09 00:00:00-0000","3862.5,2022-06-09 00:00:00-0000","11.3","802.12","7354.98","134","","","111.76","","Lodging  (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","301150","IL2021-28377","21-28377","plot","305652","YT_Urb_22-464","1","1","464","13","14","test","","791,2022-06-09 00:00:00-0000","1902,2022-06-09 00:00:00-0000","10784.5,2022-06-09 00:00:00-0000","1086,2022-06-09 00:00:00-0000","4144.5,2022-06-09 00:00:00-0000","11","783.15","6336.71","135","","","106.68","","Lodging  (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","240001","19-25469","IL19-25469","plot","305598","YT_Urb_22-465","1","1","465","12","14","test","","802,2022-06-09 00:00:00-0000","1920,2022-06-09 00:00:00-0000","12183,2022-06-09 00:00:00-0000","1019,2022-06-09 00:00:00-0000","4120,2022-06-09 00:00:00-0000","11.3","790.82","6253.28","135","","","106.68","","Leaning  (Operator: jrutkoski, Time: )"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1354","YT_Urb_22","Yield trial to evaluate IL breeding lines","p-rep","","","","","","2021-September-28","","26","Urbana, IL","84789","Kaskaskia","","plot","305033","YT_Urb_22-466","1","1","466","11","14","check","","575,2022-06-09 00:00:00-0000","1427,2022-06-09 00:00:00-0000","10779,2022-06-09 00:00:00-0000","776,2022-06-09 00:00:00-0000","3337,2022-06-09 00:00:00-0000","11.5","803.93","7191.31","137","","","111.76",""," (Operator: jrutkoski, Time: )"
